article_name,country,revision_id,article_quality,population
Kul Bahadur Gurung,Nepal,779406085.0,Start,29.7
Keshar Man Rokka,Nepal,779732947.0,Stub,29.7
Keshav Prasad Mainali,Nepal,779743874.0,Stub,29.7
Laxmi Prasad Pokhrel,Nepal,780054277.0,Stub,29.7
Sapana Pradhan Malla,Nepal,780713543.0,Stub,29.7
Gangalal Shrestha,Nepal,781319698.0,C,29.7
Chandra Maharjan,Nepal,781624766.0,Start,29.7
Arjun Bahadur Thapa,Nepal,782205382.0,Start,29.7
Khum Bahadur Khadka,Nepal,782694606.0,Stub,29.7
Madan Bahadur Amatya,Nepal,782872089.0,Stub,29.7
Mahadev Gurung,Nepal,782967037.0,Stub,29.7
Gopal Man Shrestha,Nepal,785132384.0,Stub,29.7
Mohan Bikram Singh,Nepal,785298835.0,Start,29.7
Arjun Karki,Nepal,785493919.0,Start,29.7
Fateh Jung Shah,Nepal,785615221.0,Stub,29.7
Chautariya Pushkar Shah,Nepal,785618454.0,C,29.7
Salma Khatoon Mikrani,Nepal,785849982.0,Start,29.7
Binda Pandey,Nepal,785850358.0,Start,29.7
Ranadhoj Thapa,Nepal,785901319.0,Stub,29.7
Raj Rajeshwari Devi,Nepal,786590201.0,Start,29.7
Subarna Prabha Devi,Nepal,786803221.0,Start,29.7
Gore Bahadur Khapangi,Nepal,787018602.0,Stub,29.7
Prem Bahadur Kansakar,Nepal,787545384.0,C,29.7
Abhiman Singh Basnet,Nepal,787885133.0,Stub,29.7
Bal Krishna Khand,Nepal,788114617.0,Stub,29.7
Nilam K.C. (Khadka),Nepal,788177506.0,Stub,29.7
Shukraraj Shastri,Nepal,788244527.0,C,29.7
Prem Bahadur Singh,Nepal,788424471.0,Stub,29.7
Amar Bahadur Thapa,Nepal,788748589.0,Stub,29.7
Jaybahadur Hitan Magar,Nepal,788844423.0,n/a,29.7
Amrita Agrahari,Nepal,788912845.0,Stub,29.7
Bal Bahadur K.C.,Nepal,789114546.0,Stub,29.7
Damodar Bhandari,Nepal,789556284.0,Stub,29.7
Dev Raj Bhar,Nepal,789556288.0,Stub,29.7
Amrit Kumar Bohara,Nepal,789556294.0,Stub,29.7
Bam Dev Gautam,Nepal,789556299.0,Start,29.7
Kiran Gurung,Nepal,789556305.0,Stub,29.7
Man Prasad Khatri,Nepal,789556309.0,Stub,29.7
Nezma Khatun,Nepal,789556315.0,Stub,29.7
Lal Babu Pandit,Nepal,789556334.0,Start,29.7
Ananta Prasad Paudel,Nepal,789556338.0,Stub,29.7
Shankar Pokhrel,Nepal,789556345.0,Start,29.7
Lal Bahadur Rawal,Nepal,789556351.0,Stub,29.7
Nar Bahadur Chand,Nepal,789556366.0,Stub,29.7
Sushila Swar,Nepal,789669405.0,Stub,29.7
Naradmuni Thulung,Nepal,789964485.0,Stub,29.7
Balbir Prasad Chaudhary,Nepal,790494161.0,Stub,29.7
Subarna Shamsher Rana,Nepal,790977376.0,C,29.7
Bharat Mohan Adhikari,Nepal,791303774.0,Stub,29.7
Bhim Bahadur Rawal,Nepal,791315512.0,Start,29.7
Bidur Prasad Sapkota,Nepal,791370619.0,Stub,29.7
Sadrul Miya Haque,Nepal,791531714.0,Stub,29.7
Ram Bachhan Ahir (Yadhav),Nepal,791755741.0,Stub,29.7
Kamal Thapa,Nepal,791812974.0,C,29.7
Padma Bahadur Khatri,Nepal,791984174.0,Stub,29.7
Krishna Prasad Koirala,Nepal,792718721.0,Stub,29.7
Tarini Prasad Koirala,Nepal,792718795.0,Stub,29.7
Prakash Bahadur Gurung,Nepal,793135581.0,Stub,29.7
Purna Kumar Sharma Limbu,Nepal,793195755.0,Stub,29.7
Chitra Lekha Yadav,Nepal,794034406.0,Stub,29.7
Nava Raj Subedi,Nepal,794111191.0,Stub,29.7
Arzu Rana Deuba,Nepal,794176429.0,Start,29.7
Bamsa Raj Pandey,Nepal,795315245.0,Stub,29.7
Dhaniram Paudel,Nepal,795545016.0,Stub,29.7
Narayan Prasad Adhikari,Nepal,795545049.0,Stub,29.7
Bhagat Bahadur Baduwal,Nepal,795545059.0,Stub,29.7
Dipak Bahadur K.C.,Nepal,795545064.0,Stub,29.7
Mohan Baidya,Nepal,795545068.0,Stub,29.7
Sudarshan Baral,Nepal,795545072.0,Stub,29.7
Gunakhar Basyal,Nepal,795545086.0,Stub,29.7
Lila Kumari Bhandari,Nepal,795545088.0,Stub,29.7
Naresh Bhandari,Nepal,795545091.0,Stub,29.7
Sharad Singh Bhandari,Nepal,795545097.0,Stub,29.7
Tekendra Prasad Bhatt,Nepal,795545103.0,Stub,29.7
Lekh Raj Bhatta,Nepal,795545108.0,Stub,29.7
Khadga Bahadur Bishwakarma,Nepal,795545123.0,Stub,29.7
Nara Bahadur Bista,Nepal,795545125.0,Stub,29.7
Ram Bahadur Bohara,Nepal,795545136.0,Stub,29.7
Sita Devi Boudel,Nepal,795545139.0,Stub,29.7
Khem Bahadur Bum,Nepal,795545146.0,Stub,29.7
Ramcharan Chaudhari (Tharu),Nepal,795545166.0,Stub,29.7
Rupa So.Si. Chaudhari,Nepal,795545168.0,Stub,29.7
Sarbottam Dangol,Nepal,795545171.0,Start,29.7
Nav Raj Dhami,Nepal,795545175.0,Stub,29.7
Chandra Prakash Gajurel,Nepal,795545178.0,Stub,29.7
Shiv Raj Gautam,Nepal,795545181.0,Stub,29.7
Jaypuri Gharti,Nepal,795545184.0,Stub,29.7
Dharma Prasad Ghimire,Nepal,795545186.0,Stub,29.7
Sushma Sharma Ghimire,Nepal,795545189.0,Stub,29.7
Padma Jyoti,Nepal,795545197.0,Stub,29.7
Hari Bhakta Kandel,Nepal,795545202.0,Start,29.7
Gauri Shankar Khadka,Nepal,795545210.0,Stub,29.7
Gopal Kirati,Nepal,795545217.0,Stub,29.7
Narendra Bahadur Kunwor,Nepal,795545225.0,Stub,29.7
Chinak Kurmi,Nepal,795545231.0,Stub,29.7
Bishwodip Lingden Limbu,Nepal,795545235.0,Stub,29.7
Hari Raj Limbu,Nepal,795545236.0,Stub,29.7
Krishna Bahadur Mahara,Nepal,795545244.0,Stub,29.7
Kali Bahadur Malla,Nepal,795545246.0,Stub,29.7
Chandra Lal Meche,Nepal,795545249.0,Stub,29.7
Farmud Nadaf,Nepal,795545251.0,Stub,29.7
Satya Pahadi,Nepal,795545255.0,Stub,29.7
Tilak Pariyar,Nepal,795545256.0,Stub,29.7
Govinda Paudel,Nepal,795545257.0,Stub,29.7
Purna Prasad Rajbansi,Nepal,795545267.0,Stub,29.7
Top Bahadur Rayamajhi,Nepal,795545269.0,Stub,29.7
Sarala Regmi,Nepal,795545272.0,Stub,29.7
Hari Roka,Nepal,795545275.0,Stub,29.7
Jun Kumari Roka (Oli),Nepal,795545279.0,Stub,29.7
Bhakta Bahadur Shah,Nepal,795545287.0,Stub,29.7
Dina Nath Sharma,Nepal,795545295.0,Stub,29.7
Janardhan Sharma,Nepal,795545296.0,Stub,29.7
Uma Kant Sharma,Nepal,795545297.0,Stub,29.7
Narayan Kaji Shrestha,Nepal,795545300.0,Start,29.7
Lila Kumari Bagale Somai,Nepal,795545302.0,Stub,29.7
Purna Kumari Subedi,Nepal,795545308.0,Stub,29.7
Surya Man Dong Tamang,Nepal,795545312.0,Stub,29.7
Chandra Bahadur Thapa,Nepal,795545313.0,Stub,29.7
Puran Rana Tharu,Nepal,795545317.0,Stub,29.7
Santa Kumar Tharu,Nepal,795545320.0,Stub,29.7
Padma Ratna Tuladhar,Nepal,795545322.0,Stub,29.7
Ghan Shyam Yadav Ahir,Nepal,795545325.0,Stub,29.7
Hisila Yami,Nepal,795545327.0,Start,29.7
Ganesh Pandey,Nepal,795733517.0,Stub,29.7
Renu Chand (Bhatt),Nepal,796003172.0,Stub,29.7
Bir Man Chaudhari,Nepal,796004114.0,Stub,29.7
Bishnu Prasad Chaudhari Tharu,Nepal,796004417.0,Stub,29.7
Devi Lal Chaudhari,Nepal,796004601.0,Stub,29.7
Krishna Kumar Chaudhari,Nepal,796004910.0,Stub,29.7
Ishwor Pokhrel,Nepal,796077511.0,Start,29.7
Ujwal Thapa,Nepal,796263609.0,Start,29.7
Janak Kumari Chalise,Nepal,796758612.0,Stub,29.7
Kashi Paudel,Nepal,797028909.0,Stub,29.7
Shailendra Kumar Upadhyaya,Nepal,797037642.0,Stub,29.7
Subash Chandra Nembang,Nepal,797258929.0,Start,29.7
Bhagwan Das Gupta,Nepal,797340061.0,Stub,29.7
Mirza Dilshad Beg,Nepal,797358306.0,C,29.7
Khagaraj Adhikari,Nepal,797737282.0,Stub,29.7
Chandeshwor Jha,Nepal,798391286.0,Stub,29.7
Karn Jit Budhathoki,Nepal,798499030.0,Stub,29.7
Dama Kumari Sharma,Nepal,798740082.0,Stub,29.7
Damodar Chaudhary,Nepal,798761142.0,Stub,29.7
Dan Bahadur Kurmi,Nepal,798768262.0,Stub,29.7
Bimalendra Nidhi,Nepal,799041422.0,Start,29.7
Raju Khanal,Nepal,799471805.0,Stub,29.7
Dharma Ratna Yami,Nepal,799796782.0,C,29.7
Dharma Sila Chapagain,Nepal,799796850.0,Stub,29.7
Dhokal Singh Basnyat,Nepal,799804010.0,Stub,29.7
Rabindra Prasad Adhikari,Nepal,799872791.0,Stub,29.7
Taranath Ranabhat,Nepal,799875035.0,Stub,29.7
Raj Bahadur Budha,Nepal,799879889.0,Stub,29.7
Rajeshwor Devkota,Nepal,799880466.0,Stub,29.7
Dil Bahadur Lama,Nepal,799935568.0,C,29.7
Onsari Gharti Magar,Nepal,799936907.0,Stub,29.7
Bijay Kumar Gachhadar,Nepal,800080183.0,Stub,29.7
Sukra Raj Sonyok (Songyokpa),Nepal,800271759.0,Stub,29.7
Durga Kumari B.K.,Nepal,800426004.0,Stub,29.7
Sunil Babu Pant,Nepal,800722705.0,Start,29.7
Tek Bahadur Basnet,Nepal,800770669.0,Stub,29.7
Gajendra Narayan Singh,Nepal,800819741.0,Start,29.7
Gopal Gurung,Nepal,800996019.0,Stub,29.7
Smriti Narayan Chaudhari,Nepal,801333359.0,Stub,29.7
Anil Kumar Jha,Nepal,801388043.0,Stub,29.7
Narendra Bahadur Bum,Nepal,801633800.0,Stub,29.7
Women's representation in the Parliament of Nepal,Nepal,801943910.0,C,29.7
Laxmilal Chaudhary,Nepal,802067300.0,Stub,29.7
Phulmati Devi Chaudhari,Nepal,802070378.0,Stub,29.7
Tanka Prasad Acharya,Nepal,802377774.0,Start,29.7
Mahesh Basnet,Nepal,802513205.0,Start,29.7
Yadav Pant,Nepal,802656262.0,Stub,29.7
Diamond Shumsher Rana,Nepal,803171517.0,Stub,29.7
Ranajit Pande,Nepal,803373329.0,Start,29.7
Rajeev Jha,Nepal,803406857.0,C,29.7
Pashupati Shamsher Jang Bahadur Rana,Nepal,803503382.0,Stub,29.7
Yam Lal Kandel,Nepal,803550981.0,Stub,29.7
Sant Kumar Tharu,Nepal,803551005.0,Stub,29.7
Laxman Dutta Joshi,Nepal,803551013.0,Stub,29.7
Shankar Bahadur Khadka,Nepal,803551089.0,Stub,29.7
Bhanu Bhakta Joshi,Nepal,803552116.0,Stub,29.7
Ram Karki,Nepal,803770181.0,Stub,29.7
Queen Tripurasundari of Nepal,Nepal,803873640.0,Start,29.7
Palten Gurung,Nepal,804037480.0,Stub,29.7
Mohan Bahadur Basnet,Nepal,804042739.0,Stub,29.7
Queen Aishwarya of Nepal,Nepal,804236903.0,C,29.7
Rajendra Kharel,Nepal,804536034.0,Stub,29.7
Gagan Singh Bhandari,Nepal,804630130.0,Start,29.7
Thapa dynasty,Nepal,804898732.0,GA,29.7
Rana Jang Pande,Nepal,804898881.0,C,29.7
Mathabarsingh Thapa,Nepal,805259105.0,C,29.7
Shashanka Koirala,Nepal,805346950.0,Stub,29.7
Gehendra Bahadur Rajbhandari,Nepal,805365142.0,Stub,29.7
Sushila Karki,Nepal,805576130.0,Start,29.7
Juddha Shumsher Jang Bahadur Rana,Nepal,805749753.0,Stub,29.7
Padma Shumsher Jang Bahadur Rana,Nepal,805750419.0,Stub,29.7
Minendra Rijal,Nepal,805799545.0,Stub,29.7
Ranju Darshana,Nepal,805877369.0,Start,29.7
Kirti Nidhi Bista,Nepal,805933608.0,Stub,29.7
Lokendra Bahadur Chand,Nepal,805933679.0,Stub,29.7
Pushpa Kamal Dahal,Nepal,805933832.0,C,29.7
Krishna Prasad Bhattarai,Nepal,805935219.0,C,29.7
Tulsi Giri,Nepal,805935719.0,Start,29.7
Marich Man Singh Shrestha,Nepal,805935806.0,Start,29.7
Man Mohan Adhikari,Nepal,805935902.0,Start,29.7
Kunwar Inderjit Singh,Nepal,805936167.0,Start,29.7
Dev Shumsher Jang Bahadur Rana,Nepal,805936286.0,C,29.7
Madan Bhandari,Nepal,806080630.0,Start,29.7
Dilli Raman Regmi,Nepal,806312831.0,C,29.7
Prakash Chandra Lohani,Nepal,806439588.0,Start,29.7
Bidya Sundar Shakya,Nepal,806468208.0,Stub,29.7
Ranodip Singh Kunwar,Nepal,806788025.0,Start,29.7
Mohan Baral,Nepal,806868469.0,Stub,29.7
Rajanra KC,Nepal,806975273.0,Start,29.7
Pampha Bhusal,Nepal,807147148.0,C,29.7
Khadga Prasad Oli,Nepal,807157479.0,C,29.7
Rishi Devkota,Nepal,807157750.0,Stub,29.7
Gyan Kumari Chantyal,Nepal,807227907.0,Stub,29.7
Ali al-Bahadili,Iraq,671516033.0,Stub,40.2
Hikmat Mizban Ibrahim al-Azzawi,Iraq,702727008.0,Start,40.2
Ahmed al-Barak,Iraq,703053769.0,Stub,40.2
Wael Abdul Latif,Iraq,703053876.0,Stub,40.2
Dara Nur al-Din,Iraq,703053905.0,Stub,40.2
Mufid Mohammad Jawad al-Jazairi,Iraq,703054379.0,Stub,40.2
Nuri Badran,Iraq,703054420.0,Stub,40.2
Abdel Amir Abbud Rahima,Iraq,703054447.0,Stub,40.2
Ali Faik al-Ghadban,Iraq,703054465.0,Stub,40.2
Khodayyir Abbas,Iraq,703054481.0,Stub,40.2
Hashim Abderrahman al-Shibli,Iraq,703054542.0,Start,40.2
Rashad Mandan Omar,Iraq,703054561.0,Stub,40.2
Sami Azara al-Majun,Iraq,703054581.0,Stub,40.2
Kamel al-Kilani,Iraq,703054633.0,Stub,40.2
Mohammad Jassem Khodayyir,Iraq,703054668.0,Stub,40.2
Ali al-Haidari,Iraq,704491213.0,Stub,40.2
Abdul Razak al-Hashimi,Iraq,704611447.0,Stub,40.2
Nehro Mohammed,Iraq,704668476.0,Stub,40.2
Muhammed Ibrahim al-Juraissey,Iraq,704981869.0,Stub,40.2
Dhari Ali al-Fayadh,Iraq,705434314.0,Stub,40.2
Ibrahim Ahmad Abd al-Sattar Muhammad,Iraq,706338188.0,Stub,40.2
Ismail Ahmed Rajab Al Hadidi,Iraq,706466759.0,Stub,40.2
Khalaf al-Ulayyan,Iraq,707468568.0,Stub,40.2
Abd al-Rahim al-Hasini,Iraq,707803149.0,Stub,40.2
Shirwan al-Waili,Iraq,707905482.0,Stub,40.2
Baraa Najib al-Ruba'i,Iraq,707925243.0,Stub,40.2
Abdel Hussein Shandal,Iraq,707935281.0,Stub,40.2
Taha Bidaywi Hamed,Iraq,709661228.0,Stub,40.2
Omer Fattah Hussain,Iraq,709756947.0,Stub,40.2
Karim Mahdi Salih,Iraq,709771115.0,Stub,40.2
Liwaa Semeism,Iraq,709871417.0,Stub,40.2
Asaad Abu Gilel al-Taie,Iraq,710246172.0,Stub,40.2
Taha al-Liheibi,Iraq,710870920.0,Stub,40.2
Raed Fahmy Jahid,Iraq,712221416.0,Start,40.2
Khalil Jalil Hamza,Iraq,712335125.0,Stub,40.2
Ridha Jawad Taqi,Iraq,712632653.0,Start,40.2
Falah Hassan al-Naqib,Iraq,714301550.0,Stub,40.2
Fadhil Omer,Iraq,714556831.0,Stub,40.2
Safa al-Safi,Iraq,714747651.0,Stub,40.2
Riya Qahtan,Iraq,715231246.0,Stub,40.2
Mahmoud al-Radi,Iraq,715362468.0,Stub,40.2
Osama Tawfiq al-Tikriti,Iraq,716552449.0,Stub,40.2
Muhammad Hasan Abi al-Mahasin,Iraq,717358490.0,Stub,40.2
Basimah Aziz Nasir,Iraq,717654431.0,Stub,40.2
Mizhar Abdullah Ruaid,Iraq,718591955.0,Stub,40.2
Sherzad Hafiz,Iraq,719146556.0,Stub,40.2
Hatem Kamil,Iraq,719585667.0,Stub,40.2
Hisham al-Hayali,Iraq,722191751.0,Stub,40.2
Hussein al-Tahan,Iraq,723276626.0,Stub,40.2
Walid Hamid Tawfiq al-Tikriti,Iraq,723694486.0,Start,40.2
Majid al-Nasrawi,Iraq,723991605.0,Stub,40.2
Shirin Hassani Ramazan,Iraq,724026143.0,Stub,40.2
Ammar Al-Madany,Iraq,724869427.0,Stub,40.2
Saleh al-Ogaili,Iraq,725087552.0,Stub,40.2
George Mansour,Iraq,729668868.0,Stub,40.2
Muhammad Mahdi Salih,Iraq,731384242.0,Start,40.2
Rafi Daham al-Tikriti,Iraq,732097548.0,Stub,40.2
Jasim Mohammed Jaafar,Iraq,733441710.0,Stub,40.2
Mohammed Shakir (Iraqi politician),Iraq,734073607.0,Stub,40.2
Abd Dhiyab al-Ajili,Iraq,736396940.0,Stub,40.2
Kasim Muhammad Taqi al-Sahlani,Iraq,736632136.0,Start,40.2
Nadim al-Jabiri,Iraq,738254818.0,Stub,40.2
Qassim Daoud,Iraq,738294906.0,Stub,40.2
Howar Ziad,Iraq,740830750.0,Stub,40.2
Nuri Sheikh Salih Sheikh Ghani Barzinji,Iraq,740922613.0,Start,40.2
Muhammad Kader Hawdeyani,Iraq,740924347.0,Stub,40.2
Bahnam Zaya Bulos,Iraq,741002947.0,Stub,40.2
'Abd al-Razzaq al-Hasani,Iraq,741242691.0,Start,40.2
Awni Yusuf,Iraq,741385557.0,Stub,40.2
Adnan al-Assadi,Iraq,742561228.0,Stub,40.2
Imad Ahmad Sayfour,Iraq,742712524.0,Stub,40.2
Ahmed Uthman,Iraq,742713798.0,C,40.2
Haji Mala Saeed Kirkukli Zada,Iraq,742713833.0,Stub,40.2
Saleh Yousefi,Iraq,742713885.0,Stub,40.2
Mohammad Tofiq Rahim,Iraq,743491830.0,Start,40.2
Naseer al-Chaderchi,Iraq,743981184.0,Stub,40.2
Kamal Mirawdily,Iraq,746495870.0,Stub,40.2
Abbas Mahdi,Iraq,746793125.0,Stub,40.2
Yousif Muhammed,Iraq,746923977.0,Stub,40.2
Rustam Haidar,Iraq,747225257.0,Stub,40.2
Thaer Thabet,Iraq,748160137.0,Start,40.2
Abdel Basset Turki,Iraq,748160934.0,Start,40.2
Latif Rashid,Iraq,748753852.0,Start,40.2
Tamar Fattah Ramadhan Kuchar,Iraq,749250976.0,Start,40.2
Ali al-Adeeb,Iraq,749392733.0,Start,40.2
Abdul Karim al-Anizi,Iraq,749401938.0,Stub,40.2
Mohammed Ali al-Hasani,Iraq,749561240.0,Stub,40.2
Abd al-Nasir al-Janabi,Iraq,749709150.0,Start,40.2
Ayad al-Samarrai,Iraq,750058961.0,Start,40.2
Duraid Kashmoula,Iraq,751569892.0,Stub,40.2
Salam al-Maliki,Iraq,754519433.0,Stub,40.2
Hadi Saleh,Iraq,754804512.0,Stub,40.2
Abdel-Karim Mahoud al-Mohammedawi,Iraq,754913505.0,Start,40.2
Muhammad Mahdi Kubba,Iraq,754962861.0,Start,40.2
Nabeel Yasin,Iraq,755338503.0,Start,40.2
Sami al-Askari,Iraq,755359407.0,Stub,40.2
Abderrahman Sadik Karim,Iraq,756220218.0,Stub,40.2
Alaa Abdessaheb al-Alwan,Iraq,756728398.0,Start,40.2
Aziz Saleh Nuhmah,Iraq,756940378.0,Start,40.2
Khaled al-Attiyah,Iraq,757796417.0,Stub,40.2
Iyad Jamal Al-Din,Iraq,757821707.0,Start,40.2
Khaled al-Obaidi,Iraq,758451364.0,Start,40.2
List of Speakers of the Council of Representatives of Iraq,Iraq,758494760.0,Start,40.2
Birzo Majeed,Iraq,759449580.0,Stub,40.2
Najeba Latef Ahmed,Iraq,759596692.0,Stub,40.2
Naziha al-Dulaimi,Iraq,760535135.0,Start,40.2
Nisrin Barwari,Iraq,760535171.0,Stub,40.2
Basimah Yusuf Butrus,Iraq,760535174.0,Stub,40.2
Sondul Chapouk,Iraq,760535175.0,Stub,40.2
Leila Abdul-Latif,Iraq,760535176.0,Stub,40.2
Narmin Othman,Iraq,760535433.0,Stub,40.2
Tayseer al-Mashhadani,Iraq,760535436.0,Stub,40.2
Faten Mahmoud,Iraq,760535437.0,Stub,40.2
Shatha Mousa Sadiq,Iraq,760535438.0,Stub,40.2
Salama al-Khufaji,Iraq,760535439.0,Stub,40.2
Lamiya Abed Khadawi,Iraq,760535443.0,Stub,40.2
Wijdan Michael,Iraq,760535546.0,Start,40.2
Jalal Dabagh,Iraq,761763090.0,C,40.2
Abd-Allah ibn Aamir Hadhrami,Iraq,762195749.0,Stub,40.2
Thamer Nayef al-Hathal,Iraq,762333867.0,Stub,40.2
Rassul Mamand,Iraq,763839116.0,Start,40.2
Sarkis Aghajan Mamendo,Iraq,764263269.0,C,40.2
Ali Sindi,Iraq,766100203.0,Stub,40.2
Firsat Sofi Ali,Iraq,766545528.0,Stub,40.2
Adnan al-Zurufi,Iraq,766618302.0,Stub,40.2
Omar al-Tikriti,Iraq,766847388.0,Stub,40.2
Iman al-Asadi,Iraq,767199829.0,Stub,40.2
Qasim Al-Fahadawi,Iraq,767349412.0,Start,40.2
Talib El-Shibib,Iraq,768076374.0,Stub,40.2
Akeel Al Saffar,Iraq,768181296.0,Stub,40.2
Mohammad Shafar,Iraq,768181307.0,Stub,40.2
Ziad Abderrazzak Mohammad Aswad,Iraq,768478302.0,Stub,40.2
Maysoon al-Hashemi,Iraq,768514363.0,Stub,40.2
Mazin Abu Kalal,Iraq,769540013.0,Stub,40.2
Rowsch Shaways,Iraq,769721138.0,Start,40.2
Ibrahim Ahmad,Iraq,769750938.0,Start,40.2
Ali Daeem Ali,Iraq,770304323.0,Stub,40.2
Nizar Hamdoon,Iraq,771115643.0,Stub,40.2
Mohammad Bahr al-Ulloum,Iraq,773386279.0,Start,40.2
Naji al-Suwaydi,Iraq,773387506.0,Stub,40.2
Mustafa Mahmud al-Umari,Iraq,773389000.0,Stub,40.2
Nureddin Mahmud,Iraq,773389068.0,Stub,40.2
Sa'dun Hammadi,Iraq,773389940.0,Start,40.2
Ahmad Husayn Khudayir as-Samarrai,Iraq,773390042.0,Stub,40.2
Abdul Rahman Mustafa,Iraq,774310831.0,Start,40.2
Mohammed Al-Ghabban,Iraq,774773079.0,Start,40.2
Alaa Hussein Ali,Iraq,775325009.0,Start,40.2
Sassoon Eskell,Iraq,776240985.0,FA,40.2
Abdullah Hussein Jebara,Iraq,776407566.0,C,40.2
Abd ar-Razzaq an-Naif,Iraq,776779622.0,Stub,40.2
Maysoon Al-Damluji,Iraq,777505883.0,Start,40.2
Falah Mustafa Bakir,Iraq,777507561.0,C,40.2
Kamal Qadir,Iraq,778196570.0,Stub,40.2
Khairi Al-Hindawi,Iraq,778779618.0,GA,40.2
Taufiq Wahby,Iraq,780560276.0,Stub,40.2
Salah Omar al-Ali,Iraq,782179809.0,Start,40.2
Adel Murad,Iraq,782652839.0,Start,40.2
Bayan Nouri,Iraq,784553121.0,Start,40.2
List of Iraqi Information Ministers,Iraq,784642119.0,Stub,40.2
Saber Abdel Aziz al-Douri,Iraq,784991347.0,Start,40.2
Rafiq Hilmi,Iraq,785601429.0,Start,40.2
Franso Hariri,Iraq,785924141.0,Start,40.2
Basim Bello,Iraq,786380552.0,Stub,40.2
Ahmad Mukhtar Baban,Iraq,786620055.0,Stub,40.2
Taher Tawfiq al-Ani,Iraq,787070133.0,Stub,40.2
Hashim Aqrawi,Iraq,787073249.0,Start,40.2
Abdulsalam Abdullah,Iraq,787275714.0,Stub,40.2
Abbas al-Bayati,Iraq,787368541.0,Stub,40.2
Ablahad Afraim Sawa,Iraq,787598614.0,Stub,40.2
Ahmad Khalaf al-Dulaimi,Iraq,787906888.0,Start,40.2
Ahmad Muhammad Saeed al-Atrushi,Iraq,787907461.0,Stub,40.2
Ahmed Abdullah al-Jubouri,Iraq,787911127.0,Start,40.2
Ahmed Shibani,Iraq,787918528.0,Stub,40.2
Izz al-Din al-Dawla,Iraq,788425199.0,Stub,40.2
Naif Mohammed Jasim,Iraq,788479674.0,Stub,40.2
Muhammad as-Sadr,Iraq,788590345.0,Stub,40.2
Suhaib al-Rawi,Iraq,788684643.0,Start,40.2
Ahmad Hardi,Iraq,789283406.0,Stub,40.2
Taha al-Hashimi,Iraq,789367295.0,Stub,40.2
Aref Tayfour,Iraq,789669539.0,Stub,40.2
Awad Hamed al-Bandar,Iraq,790263410.0,Start,40.2
Harith al-Obeidi,Iraq,790377281.0,B,40.2
Arif Abd ar-Razzaq,Iraq,790426382.0,Stub,40.2
Hareth Shanshal Sunaid,Iraq,791336038.0,Stub,40.2
Sabah al-Saedi,Iraq,792987139.0,Stub,40.2
Mohammed Awad,Iraq,793140052.0,Stub,40.2
Barzan Ibrahim al-Tikriti,Iraq,793247653.0,C,40.2
Ali Fadel,Iraq,793451715.0,Stub,40.2
Mohammad Baqir al-Hakim,Iraq,793737693.0,C,40.2
Zekra Alwach,Iraq,794272875.0,Stub,40.2
Toma Tomas,Iraq,794428535.0,Start,40.2
Serwan Baban,Iraq,794435200.0,Stub,40.2
Aziz Al-Yasiri,Iraq,795385563.0,Start,40.2
Nahla Hussain al-Shaly,Iraq,795545680.0,Stub,40.2
Adham Barzani,Iraq,795730883.0,Stub,40.2
Aqila al-Hashimi,Iraq,796051016.0,Start,40.2
Mohammed Hamza Zubeidi,Iraq,796280426.0,Start,40.2
Dia al-Asadi,Iraq,796390343.0,Start,40.2
Ali Osman Ali,Iraq,796572080.0,Stub,40.2
Abdul-Latif Ali al-Mayah,Iraq,796706449.0,C,40.2
William Warda,Iraq,796760121.0,Stub,40.2
Salih Jabr,Iraq,796783178.0,Stub,40.2
Ahmed Abu Risha,Iraq,796924355.0,GA,40.2
Bakhtiar Amin,Iraq,797029376.0,Start,40.2
Baqir Jabr al-Zubeidi,Iraq,797033786.0,Start,40.2
Mohammed Mahdi al-Bayati,Iraq,797498991.0,Start,40.2
Fuad al-Rikabi,Iraq,797511890.0,GA,40.2
Mahma Xelil,Iraq,797897920.0,Stub,40.2
Mohammed Haji Mahmoud,Iraq,798033408.0,Stub,40.2
Soran Omar,Iraq,798057406.0,Stub,40.2
Bedia Afnan,Iraq,798224171.0,Stub,40.2
Ibrahim Mohammad Bahr al-Ulloum,Iraq,798283015.0,Stub,40.2
Baha Araji,Iraq,798569398.0,Start,40.2
Kadhim Finjan,Iraq,798577626.0,Start,40.2
Hadi Al-Amiri,Iraq,798690011.0,Start,40.2
Ammar al-Saffar,Iraq,798741458.0,Stub,40.2
Pascal Esho Warda,Iraq,798764368.0,Start,40.2
Maruf al Rusafi,Iraq,798912870.0,GA,40.2
Sovereignty Council (Iraq),Iraq,799051057.0,Start,40.2
Tahir Yahya,Iraq,799193814.0,Start,40.2
Nimrud Baito,Iraq,799284431.0,Stub,40.2
Osama Youssef Kashmoula,Iraq,799410594.0,Stub,40.2
Abd al-Aziz al-Badri,Iraq,799420821.0,Start,40.2
Hardan al-Tikriti,Iraq,799643009.0,C,40.2
Salih Mahdi Ammash,Iraq,799643514.0,Start,40.2
Taha Yassin Ramadan,Iraq,799644824.0,Start,40.2
Hashim Al-Mosawy,Iraq,799706876.0,Stub,40.2
Rend al-Rahim Francke,Iraq,799916737.0,C,40.2
Omar Said Ali,Iraq,800040462.0,Stub,40.2
Safia Taleb Ali al-Suhail,Iraq,800048238.0,C,40.2
Arsalan Baiz,Iraq,800250467.0,Stub,40.2
